cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id,question_id,createddate
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/17/2016,8/23/2016,Google Consumer Surveys,B,22234,lv,0.0001953,35.34,33.27,8.74,42.42066,42.55335,4.604442,45248,69565,8/31/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Maryland,8/10/2016,8/16/2016,Google Consumer Surveys,B,437,lv,0.0001951,48.93,21.31,8.47,55.76794,30.66062,4.43201,45610,70995,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/19/2016,7/23/2016,Ipsos,A-,1864,lv,0.0001939,37.9,38.7,6.3,40.24263,42.12541,3.752123,44689,68276,7/26/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,4/18/2016,4/21/2016,Public Opinion Strategies,B,500,lv,0.0001915,39,47,,36.55243,48.57008,,42717,66125,6/2/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/16/2016,8/22/2016,CVOTER International,C+,1214,lv,0.0001901,48.35,47.48,,46.55629,45.61108,,44932,68952,8/24/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,8/10/2016,8/16/2016,Google Consumer Surveys,B,380,lv,0.0001899,45.18,26.09,6.13,52.21853,35.90102,2.09201,45627,71012,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/1/2016,8/2/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0001896,44,40,6,46.37767,43.99574,2.887316,44766,68496,8/4/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/30/2016,9/5/2016,USC Dornsife/LA Times,,2605,lv,0.0001875,43.55,44.34,,45.53077,42.56577,,45338,70490,9/6/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,8/17/2016,8/23/2016,Google Consumer Surveys,B,763,lv,0.0001866,37.78,31.6,7.53,44.91827,40.99748,3.394443,45571,70956,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,5/15/2016,5/15/2016,Opinion Savvy/InsiderAdvantage,C-,587,lv,0.0001846,41,44,,39.59216,44.123,,44080,65954,5/18/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,8/17/2016,8/23/2016,Google Consumer Surveys,B,599,lv,0.0001844,36.24,28.95,11.18,43.25352,38.10033,7.044443,45585,70970,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/15/2016,8/21/2016,CVOTER International,C+,1259,lv,0.0001841,47.98,47.24,,46.1796,45.43375,,44917,68903,8/23/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/29/2016,9/4/2016,USC Dornsife/LA Times,,2732,lv,0.0001827,42.75,44.67,,44.71816,42.92374,,45324,70431,9/5/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,California,8/24/2016,8/30/2016,Google Consumer Surveys,B,1584,lv,0.0001807,43.75,26.11,8.24,51.0159,35.13425,4.085314,45494,70812,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Tennessee,8/10/2016,8/16/2016,Google Consumer Surveys,B,481,lv,0.0001793,24.83,41.48,9.62,31.68474,50.86919,5.58201,45632,71017,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,8/10/2016,8/16/2016,Google Consumer Surveys,B,323,lv,0.0001773,37.83,28.17,10.55,44.84428,37.92535,6.51201,45602,70987,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/17/2016,8/23/2016,Google Consumer Surveys,B,778,lv,0.0001765,32.86,37.42,7.87,39.7941,46.41299,3.734443,45567,70952,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,8/24/2016,8/30/2016,Google Consumer Surveys,B,1040,lv,0.000173,34.63,28.61,9.38,41.84122,37.54168,5.225314,45503,70821,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,8/10/2016,8/16/2016,Google Consumer Surveys,B,444,lv,0.0001725,50.33,21.5,10.02,57.6053,31.85442,5.98201,45609,70994,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,8/17/2016,8/23/2016,Google Consumer Surveys,B,631,lv,0.0001713,31.81,35.98,9.81,38.80881,45.10119,5.674443,45555,70940,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,5/6/2016,5/9/2016,Public Policy Polling,B+,1222,v,0.0001706,42,38,4,43.64148,41.90358,1.190324,44036,65701,5/10/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/29/2016,9/30/2016,Google Consumer Surveys,B,873,lv,0.0001693,35.6,31.3,10,41.70285,39.38656,6.940876,46326,72449,10/3/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,8/17/2016,8/23/2016,Google Consumer Surveys,B,530,lv,0.0001665,35.06,26.9,11.12,42.18508,36.27135,6.984442,45544,70929,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,8/17/2016,8/23/2016,Google Consumer Surveys,B,512,lv,0.0001652,40.49,23.95,10.86,47.68967,33.46912,6.724442,45546,70931,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/28/2016,9/3/2016,USC Dornsife/LA Times,,2656,lv,0.0001651,42.37,45.01,,44.33128,43.29686,,45323,69704,9/4/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,California,3/16/2016,3/23/2016,Greenberg Quinlan Rosner/American Viewpoint,B+,1202,lv,0.000165,57,30,,54.68468,31.49959,,36654,50500,4/6/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/14/2016,8/20/2016,CVOTER International,C+,1191,lv,0.0001627,48.19,47.47,,46.36576,45.71582,,44910,68894,8/22/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,5/16/2016,5/19/2016,YouGov,B,992,lv,0.000161,44,39,,43.45364,39.48554,,44113,66000,5/23/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/25/2016,8/27/2016,The Times-Picayune/Lucid,,3231,lv,0.0001607,42,37,7,44.37483,42.26397,2.33406,46200,72259,9/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/29/2016,3/31/2016,Marist College,A,1066,rv,0.0001596,50,41,,47.37489,44.45391,,36697,50523,4/8/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/27/2016,9/2/2016,USC Dornsife/LA Times,,2711,lv,0.0001567,42.35,45.26,,44.29584,43.57866,,45322,69703,9/4/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,8/17/2016,8/23/2016,Google Consumer Surveys,B,545,lv,0.0001546,35.53,34.72,8.7,42.55219,43.88752,4.564442,45564,70949,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,8/10/2016,8/16/2016,Google Consumer Surveys,B,546,lv,0.0001539,27.63,41.69,8.66,34.32875,50.72117,4.62201,45600,70985,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/18/2016,7/22/2016,Ipsos,A-,1579,lv,0.0001536,37,39.8,6,39.40891,43.24014,3.45072,44665,68207,7/22/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,8/17/2016,8/23/2016,Google Consumer Surveys,B,542,lv,0.0001532,33.34,33.02,7.94,40.43982,42.34132,3.804443,45562,70947,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,3/1/2016,3/3/2016,Marist College,A,2229,rv,0.0001524,52,36,,48.7291,38.53365,,36543,50119,3/6/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/2/2016,6/5/2016,Zogby Interactive/JZ Analytics,C-,837,lv,0.0001503,40,34,6,42.78051,40.02696,3.544765,44362,67245,6/18/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,8/17/2016,8/23/2016,Google Consumer Surveys,B,898,lv,0.00015,37.04,32.82,8.22,44.03818,41.93994,4.084443,45578,70963,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Washington,8/10/2016,8/16/2016,Google Consumer Surveys,B,595,lv,0.0001496,43.08,27.17,6.57,50.14206,37.03502,2.532011,45637,71022,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/24/2016,6/27/2016,YouGov,B,1069,rv,0.0001444,40,35,8,43.61329,40.11349,5.689653,44455,67508,6/29/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/26/2016,9/1/2016,USC Dornsife/LA Times,,2650,lv,0.0001425,43.33,44.04,,45.25893,42.39689,,45269,69630,9/2/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/5/2016,9/7/2016,The Times-Picayune/Lucid,,1327,lv,0.0001408,42,35,9,44.46282,39.78872,4.448612,46207,72266,9/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/13/2016,8/19/2016,CVOTER International,C+,1096,lv,0.0001402,49.45,45.85,,47.60331,44.13691,,44909,68893,8/22/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,3/17/2016,3/24/2016,DFM Research,B-,674,lv,0.0001382,42,40,,38.87427,42.27586,,36704,50538,4/8/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/29/2016,7/30/2016,Morning Consult,,1931,rv,0.0001376,41,36,11,45.58181,43.27819,5.735973,44716,68361,7/31/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,8/10/2016,8/16/2016,Google Consumer Surveys,B,555,lv,0.0001373,40.71,25.69,9.02,47.70004,35.38972,4.98201,45613,70998,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,8/17/2016,8/23/2016,Google Consumer Surveys,B,685,lv,0.0001367,41.95,27.88,6.76,49.10868,37.31792,2.624443,45588,70973,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/26/2016,7/27/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0001327,43,42,,43.61832,43.52651,,44702,68300,7/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/25/2016,8/31/2016,USC Dornsife/LA Times,,2646,lv,0.0001325,42.4,45.01,,44.29704,43.40435,,45255,69597,9/1/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/20/2016,4/24/2016,Suffolk University,B+,1000,lv,0.0001314,50,39,,48.38623,40.43219,,42737,65479,5/5/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/17/2016,4/20/2016,George Washington University (Battleground),B,1000,lv,0.0001313,46,43,,44.47699,44.01234,,42731,62701,4/25/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New York,4/6/2016,4/7/2016,Emerson College,B,864,lv,0.0001313,54,36,,52.1495,36.04324,,36703,50555,4/8/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/12/2016,9/18/2016,SurveyMonkey,C-,13230,lv,0.0001299,45,40,10,45.79628,41.65713,4.229362,45894,71676,9/20/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Texas,8/17/2016,8/23/2016,Google Consumer Surveys,B,1157,lv,0.0001281,32.89,38.78,8.69,39.91151,47.94616,4.554442,45583,70968,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,5/5/2016,5/5/2016,Landmark Communications,B,570,lv,0.0001264,41,42,,39.08502,42.51228,,44035,65700,5/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New York,8/17/2016,8/23/2016,Google Consumer Surveys,B,947,lv,0.0001238,39.08,27.65,7.77,46.18427,36.98012,3.634443,45574,70959,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/19/2016,3/22/2016,Selzer & Company,A+,815,lv,0.0001213,54,36,,51.6403,36.54652,,36649,50495,4/6/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,8/10/2016,8/16/2016,Google Consumer Surveys,B,636,lv,0.0001213,40.29,25.98,12.4,47.13502,35.34687,8.36201,45635,71020,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/23/2016,8/25/2016,The Times-Picayune/Lucid,,2903,lv,0.0001208,41,37,8,43.32418,42.35445,3.340864,46198,72257,9/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,8/10/2016,8/16/2016,Google Consumer Surveys,B,682,lv,0.0001205,37.13,29.03,8.32,44.05376,38.57759,4.28201,45612,70997,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/24/2016,8/30/2016,USC Dornsife/LA Times,,2576,lv,0.0001202,41.87,45.29,,43.73581,43.71916,,45240,69549,8/31/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/10/2016,8/16/2016,Google Consumer Surveys,B,22143,lv,0.0001201,36.72,31.76,8.59,43.62627,41.26746,4.55201,45247,69564,8/31/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/12/2016,8/18/2016,CVOTER International,C+,993,lv,0.0001191,49.16,45.92,,47.29771,44.24528,,44908,68892,8/22/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,8/17/2016,8/23/2016,Google Consumer Surveys,B,772,lv,0.0001185,30.73,35.27,7.48,37.80716,44.54641,3.344443,45575,70960,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/27/2016,8/29/2016,The Times-Picayune/Lucid,,2009,lv,0.0001179,42,37,8,44.42977,42.18262,3.338519,46202,72261,9/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,3/30/2016,4/3/2016,Emerson College,B,1198,lv,0.0001177,47,37,,44.36819,36.42067,,36686,50487,4/6/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/17/2016,7/21/2016,Ipsos,A-,1279,lv,0.0001168,40,35.9,7.6,42.45421,39.36849,5.052052,44666,68208,7/22/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/24/2016,8/26/2016,The Times-Picayune/Lucid,,2565,lv,0.0001165,42,36,8,44.34955,41.30447,3.338259,46199,72258,9/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/22/2016,7/24/2016,Morning Consult,,2502,rv,0.000116,36,40,10,41.05232,47.09488,4.783866,44675,68225,7/25/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,California,8/17/2016,8/23/2016,Google Consumer Surveys,B,1668,lv,0.0001152,40.62,27.65,9.69,47.7276,36.98672,5.554442,45545,70930,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,8/10/2016,8/16/2016,Google Consumer Surveys,B,736,lv,0.0001139,42.4,28.6,6.17,49.35883,38.22809,2.13201,45621,71006,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/11/2016,8/17/2016,CVOTER International,C+,1009,lv,0.0001137,49.69,45.47,,47.81104,43.8284,,44894,68839,8/19/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/10/2016,8/16/2016,CVOTER International,C+,1069,lv,0.000113,50.84,44.28,,48.95463,42.6567,,44887,68825,8/18/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,8/10/2016,8/16/2016,Google Consumer Surveys,B,552,lv,0.0001125,36.77,27.97,12.19,43.78484,37.72664,8.15201,45596,70981,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/28/2016,5/1/2016,CNN/Opinion Research Corp.,A-,890,rv,0.0001116,54,41,,53.13799,41.85085,,44013,65307,5/4/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,4/25/2016,4/27/2016,Associated Industries of Florida,,604,lv,0.0001112,49,36,,48.36088,39.64897,,44009,65262,5/2/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,8/17/2016,8/23/2016,Google Consumer Surveys,B,1288,lv,0.0001103,32.58,40.47,7.62,39.64256,49.71749,3.484443,45549,70934,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/26/2016,8/28/2016,The Times-Picayune/Lucid,,2024,lv,0.0001099,43,37,7,45.40223,42.22112,2.334661,46201,72260,9/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/23/2016,8/29/2016,USC Dornsife/LA Times,,2500,lv,0.0001088,42.32,45.07,,44.16195,43.54555,,45145,69403,8/30/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,8/17/2016,8/23/2016,Google Consumer Surveys,B,1047,lv,0.0001087,35.37,28.77,8.84,42.42691,38.0063,4.704443,45554,70939,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/4/2016,9/6/2016,The Times-Picayune/Lucid,,1094,lv,0.0001086,43,34,9,45.47067,38.84608,4.410556,46206,72265,9/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,8/10/2016,8/16/2016,Google Consumer Surveys,B,544,lv,0.000108,37.14,32.91,8.23,44.0868,42.51047,4.192009,45594,70979,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,8/10/2016,8/16/2016,Google Consumer Surveys,B,617,lv,0.0001065,31.62,35.74,10.97,38.4516,45.07608,6.93201,45605,70990,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/16/2016,7/20/2016,Ipsos,A-,1236,lv,0.0001062,40.5,36.1,7.1,42.98958,39.59501,4.558086,44664,68209,7/22/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,5/9/2016,5/17/2016,Roanoke College,C+,610,lv,0.000106,38,38,,36.93183,40.45248,,44117,66006,5/23/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/10/2016,8/16/2016,Google Consumer Surveys,B,742,lv,0.0001033,33.51,35.36,6.71,40.28257,44.56059,2.67201,45617,71002,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/9/2016,8/15/2016,CVOTER International,C+,1035,lv,0.0001027,50.67,44.19,,48.77142,42.60077,,44874,68801,8/17/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/22/2016,8/28/2016,USC Dornsife/LA Times,,2469,lv,0.0001003,43.59,43.96,,45.41504,42.48443,,45041,69095,8/29/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/29/2016,9/4/2016,SurveyMonkey,C-,32226,rv,0.0000999,41,37,12,43.25924,41.31583,5.052582,45339,70492,9/6/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Texas,2/21/2016,2/22/2016,SurveyUSA,A,1289,lv,0.0000998,44,47,,40.24308,46.01221,,36436,66118,6/2/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/17/2016,3/20/2016,Monmouth University,A+,848,rv,0.000099,42,34,11,42.75753,39.48383,5.241806,36648,66160,6/3/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/27/2016,6/28/2016,Gravis Marketing,B-,2162,rv,0.0000987,50,48,,50.42056,49.02065,,44494,67668,7/1/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/15/2016,7/19/2016,Ipsos,A-,1217,lv,0.0000985,41.9,35.4,6.2,44.43482,38.91585,3.668507,44626,68072,7/19/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,8/10/2016,8/16/2016,Google Consumer Surveys,B,542,lv,0.0000977,38.89,28.71,10.27,45.74293,38.09504,6.23201,45614,70999,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/21/2016,8/27/2016,USC Dornsife/LA Times,,2545,lv,0.0000965,44.21,43.65,,46.01508,42.22981,,45039,69092,8/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,4/10/2016,4/15/2016,Elon University,B+,621,rv,0.0000951,45,39,,44.52055,43.10338,,42209,62649,4/22/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,3/28/2016,3/30/2016,Gravis Marketing,B-,1480,rv,0.0000935,49,41,10,49.7335,44.60006,5.369988,42178,66123,6/2/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/8/2016,8/14/2016,CVOTER International,C+,975,lv,0.0000909,50.45,44.65,,48.54725,43.08885,,44861,68761,8/16/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/18/2016,6/20/2016,YouGov,B,1011,rv,0.0000908,43,39,4,46.52983,44.10936,1.64005,44391,67338,6/22/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,8/10/2016,8/16/2016,Google Consumer Surveys,B,882,lv,0.0000903,40.37,30.59,7.36,47.20102,39.92476,3.322011,45628,71013,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/28/2016,8/30/2016,The Times-Picayune/Lucid,,1429,lv,0.0000903,41,36,9,43.45333,41.13683,4.338784,46203,72262,9/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/14/2016,7/18/2016,Ipsos,A-,1180,lv,0.00009,41.6,33.8,7.2,44.16368,37.34137,4.676457,44627,68073,7/19/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/20/2016,8/26/2016,USC Dornsife/LA Times,,2460,lv,0.0000871,44.6,43.26,,46.38929,41.89238,,45038,69091,8/27/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/6/2016,8/12/2016,CVOTER International,C+,1045,lv,0.000086,49.52,45.14,,47.6319,43.61241,,44855,68748,8/15/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,3/7/2016,3/11/2016,Merrill Poll,B,701,lv,0.0000859,38,38,,37.27939,40.38672,,36621,50280,3/18/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/29/2016,8/31/2016,The Times-Picayune/Lucid,,1267,lv,0.0000856,42,35,10,44.46715,40.09551,5.328937,46204,72263,9/28/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/5/2016,8/11/2016,CVOTER International,C+,1107,lv,0.0000856,49.84,45.07,,47.96453,43.54779,,44854,68749,8/15/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/18/2016,7/19/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0000854,42,43,,43.1651,44.55721,,44651,68153,7/21/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/7/2016,8/13/2016,CVOTER International,C+,974,lv,0.0000853,49.01,45.51,,47.11402,43.97145,,44853,68744,8/15/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/13/2016,7/17/2016,Ipsos,A-,1183,lv,0.000085,43.6,33.1,7.6,46.16788,36.67427,5.0785,44628,68074,7/19/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/5/2016,9/11/2016,SurveyMonkey,C-,16220,rv,0.0000843,42,40,11,44.20789,43.97286,4.232413,45719,71356,9/13/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,5/17/2016,5/20/2016,American Research Group,C+,980,rv,0.0000836,46,46,,45.51459,47.17305,,44116,66005,5/23/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/12/2016,7/16/2016,Ipsos,A-,1234,lv,0.0000835,43.5,33.2,7,46.0663,36.80198,4.473776,44629,68075,7/19/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,8/10/2016,8/16/2016,Google Consumer Surveys,B,660,lv,0.0000833,44.14,24.51,7.63,51.11745,34.18082,3.59201,45638,71023,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New York,8/10/2016,8/16/2016,Google Consumer Surveys,B,991,lv,0.0000828,41.23,26.04,6.19,48.15781,35.59689,2.15201,45624,71009,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/19/2016,8/25/2016,USC Dornsife/LA Times,,2444,lv,0.0000809,43.6,44.28,,45.36771,42.95641,,44991,69026,8/26/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/11/2016,7/15/2016,Ipsos,A-,1264,lv,0.0000806,43.9,31.7,7.4,46.45691,35.33233,4.891818,44600,67991,7/15/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/22/2016,4/28/2016,IBD/TIPP,A-,814,rv,0.0000803,47,40,,48.58673,43.1254,,44007,65250,5/2/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Maine,3/4/2016,3/10/2016,Critical Insights,C,610,lv,0.0000792,43,34,,41.26237,36.13089,,44176,66113,6/2/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,8/10/2016,8/16/2016,Google Consumer Surveys,B,810,lv,0.0000782,29.53,33.7,8.2,36.43308,43.20013,4.16201,45625,71010,9/9/16
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/4/2016,8/10/2016,CVOTER International,C+,1077,lv,0.0000781,49.45,45.15,,47.57133,43.6326,,44836,68699,8/12/16
